Codigo,Descripcion,Categoria,StockPrincipal,StockProduccion,StockTransformacion,CantidadPorCaja,NumeroCajas,Ubicacion,FechaExpedicion,DiasParaExpirar,FechaExpiracion,Proveedor,UltimaOrden,Detalles,Id,StockMinimo,StockMaximo,VidaUtilMeses,Notas,LotesJson
18-VDOS-058-15-ZC,"VIS DE DOS AUTOPERCEUSE #8 X 5/8"" T. HEX RONDELLE ZINC",ASSEMBLAGE,731.0,0,0,100.0,13.27,E5C,XX,0,,N/A,,,mnt08vpw46ulei,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-FIX1 Desormeau tekgc120200,VIS AUTOPERCEUSE T.GAUFREE CARREE ZINC 12-24 UNC X 2 (SEE THROUGH),FINITINON/ASSEMBLAGE,8438.0,0,0,3000.0,2.81266667,E4C,XX,0,,N/A,,,mnt08vpxit78ek,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-VDOS-112-15-ZC / Desormeau TEKHR120150,"VIS DE DOS AUTOPERCEUSES T. HEX, ZINC 12-14X1 1/2",ASSEMBLAGE,11497.0,0,0,2500.0,5.1988,E3C,XX,0,,N/A,,,mnt08vpz5ri1k5,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-VCMC-124-15-XX,"VIS CMC NATUREL 10-24 X 1  1/2""",CHANTIER,2638.0,0,0,3000.0,0.87933333,BOX 19,XX,0,,N/A,,,mnt08vq0uh1nlq,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-VCMC-124-15-02,"VIS CMC BRONZE 10-24 X 1 1/2""",CHANTIER,4705.0,0,0,2500.0,1.882,E3R,XX,0,,N/A,,,mnt08vq19obvqj,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-VRTC-5558-832-XX,"VIS PAN COURT TEMPORAIRE POUR ROSETTES 8-32X5/8"" STAINLESS STEEL BQC4555",EXTRUSION,8713.0,0,0,4000.0,2.17825,BOX 30,XX,0,,N/A,,,mnt08vq3awrqr5,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-VRTL-6034-832-XX,"VIS PAN LONG TEMPORAIRE POUR ROSETTES 8-32X3/4"" STAINLESS STEEL BQC4560",EXTRUSION,44000.0,0,0,4000.0,11.0,BOX 31,XX,0,,N/A,,,mnt08vq44jgsjt,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-VTRX-832-12-XX,"VIS TORX NATUREL 8-32 X 1/2""",CHANTIER,2811.0,0,0,10000.0,0.2811,BOX 19,XX,0,,N/A,,,mnt08vq5uv9grb,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-VTRX-124-15-XX,"VIS TORX NATUREL 10-24 X 1 1/2""",CHANTIER,0.0,0,0,4500.0,0,BOX 19,XX,0,,N/A,,,mnt08vq7m5ildp,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-VTRX-124-15-NO,"VIS TORX NOIR 10-24 X 1 1/2""",CHANTIER,82606.0,0,0,4450.0,18.5631461,"E2R,BOX 12, BOX 20, BOX 21, BOX 25",XX,0,,N/A,,,mnt08vq9r1x7er,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-VTRX-124-78-NO,"VIS TORX NOIR 10-24 X 7/8""",CHANTIER,97822.0,0,0,4000.0,24.4555,"E2R, BOX 20",XX,0,,N/A,,,mnt08vqc222666,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-VTRX-832-12-NO,"VIS TORX NOIR 8-32 X 1/2""",CHANTIER,123652.0,0,0,15000.0,8.2508,"E2R,BOX 21",XX,0,,N/A,,,mnt08vqfoj1w9a,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-BETON/MARBLE4,"WEDGE BOLTS 1/2X7""",CHANTIER,6.0,0,0,1.0,6.0,CONTAINEUR CHANTIER,XX,0,,N/A,,,mnt08vqiu1pgmf,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-BETON/MARBLE5,"WEDGE BOLTS 1/2X6""",CHANTIER,8.0,0,0,1.0,8.0,CONTAINEUR CHANTIER,XX,0,,N/A,,,mnt08vqkuvnutb,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-BETON/MARBLE6,"WEDGE BOLTS 1/2X4""",CHANTIER,8.0,0,0,1.0,8.0,CONTAINEUR CHANTIER,XX,0,,N/A,,,mnt08vqmv0xl7x,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-BETON/MARBLE7,"WEDGE BOLTS 5/8""X6""",CHANTIER,12.0,0,0,1.0,12.0,CONTAINEUR CHANTIER,XX,0,,N/A,,,mnt08vqq4148n1,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-BETON/MARBLE8,"WEDGE BOLTS 10XKB3/4""X4 3/4""",CHANTIER,42.0,0,0,1.0,42.0,CONTAINEUR CHANTIER,XX,0,,N/A,,,mnt08vqsqswzxw,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-BETON/MARBLE9,"WEDGE BOLTS 1/2""X4 1/2""",CHANTIER,100.0,0,0,1.0,100.0,CONTAINEUR CHANTIER,XX,0,,N/A,,,mnt08vqvy8exp2,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-SECURITY1,KEYS # 088,CHANTIER/USINE,11788.0,0,0,1.0,11813.0,TANK BLEU A COTE DE LA PORTE D'ENTR�E,XX,0,,N/A,,,mnt08vr0ryugnl,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-10-41,ROSETTE FLORALE CARRE INTERIEUR 1 PATTE FINI ANTIQUE BRONZE,CHANTIER/USINE,3545.0,0,0,450.0,7.88888889,"E2L,BOX 12(450)",XX,0,,N/A,,,mnt08vr4gt0i9g,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-00-41,ROSETTE FLORALE CARRE INTERIEUR 0 PATTE FINI ANTIQUE BRONZE,CHANTIER/USINE,872.0,0,0,450.0,1.94888889,E3L,XX,0,,N/A,,,mnt08vr7fi2w1p,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-20-41,ROSETTE FLORALE CARRE INTERIEUR 2 PATTES FINI ANTIQUE BRONZE,CHANTIER/USINE,1550.0,0,0,450.0,3.47777778,"E2L, BOX 51",XX,0,,N/A,,,mnt08vraaoc2ds,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-30-41,ROSETTE FLORAL CARRE INTERIEUR 3 PATTES FINI ANTIQUE BRONZE,CHANTIER/USINE,4340.0,0,0,450.0,9.65555556,"E2L, BOX 34(900)",XX,0,,N/A,,,mnt08vrdk9s13j,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-40-41,ROSETTE FLORAL CARRE INTERIEUR 4 PATTES FINI ANTIQUE BRONZE,CHANTIER/USINE,6244.0,0,0,450.0,14.6311111,E2L,XX,0,,DECOSPEC,46093,,mnt08vrf0us8na,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-SUP-M1-40,SUPPORT ROSETTE EXTERIEURS MACHINE T1 FINI NATUREL,CHANTIER/USINE,257.0,0,0,450.0,0.57111111,E3L,XX,0,,N/A,,,mnt08vrjlv2kwv,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FRE-00-41 (BJ1127),"ROSETTE BJ1127 ANTIC BRASS ROSETTE FLORALE RONDE ALUMINIUM 3,5CM (JORDA)",CHANTIER,5111.0,0,0,1000.0,5.111,BOX 33,XX,0,,N/A,,,mnt08vros2hp11,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-05-41,ROSETTE FLORAL CARRE INTERIEUR ANTIQUE BRONZE 0 PATTES AVEC CLE,CHANTIER,4114.0,0,0,450.0,9.14222222,"E3L, BOX 12(450)",XX,0,,N/A,,,mnt08vrq628z0q,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL5,TAPE A MESURER DEWALT 16',USINE,6.0,0,0,1.0,6.0,ARMOIRE AVEC CLE T2,XX,0,,N/A,,,mnt08vrs4fqq1g,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-LITTLE PIECE6,"ZINC-PLATED STEEL COUPLING NUT,LOW STREGHT, 10-32 X 5/16 X 3/4L THREAD SIZE",FINITION,160.0,0,0,10.0,16.0,ARMOIRE WITH LOCK,XX,0,,N/A,,,mnt08vruy25e3l,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TAPE2,RED TUCK TAPE,CRATAGE,21.0,0,0,1.0,14.0,E5L,XX,0,,N/A,,,mnt08vrw58ojd1,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-TRAM-24V-5A-SE,Transformateur 120 W 24 Volts DC - 5 Amp�res 4 SORTIES MOLEX (SEP),CHANTIER/ELECTRIQUE,48.0,0,0,1.0,49.0,ARMOIRE DU M. ELCTRIQUE,XX,0,,SEP,46119,,mnt08vryl7c0gp,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-RLED-200-03-SE,RONDELLE ELECTRIQUE,CHANTIER/ELECTRIQUE,14.0,0,0,1.0,15.0,ARMOIRE DU M. ELECTRIQUE,XX,0,,N/A,,,mnt08vrzhzxgnq,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TAPE3,WHITE MASKING TAPE,USINE,34.0,0,0,1.0,38.0,E5L,XX,0,,N/A,,,mnt08vs1htjk8u,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-BETON11,"ZINC PIN DRIVE ANCHOR 1/4""X2""",CHANTIER,1399.0,0,0,100.0,13.99,CONTAINEUR CHANTIER,XX,0,,N/A,,,mnt08vs3qf5ue8,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-20-43,ROSETTE FLORALE CARRE INTERIEUR 2 PATTES GOLD,CHANTIER,73.0,0,0,100.0,0.73,BOX 12,XX,0,,N/A,,,mnt08vs5bru5jz,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-ROSE-FCI-40-43,ROSETTE FLORALE CARRE INTERIEUR 4 PATTES GOLD,CHANTIER,188.0,0,0,450.0,0.41777778,BOX 12,XX,0,,N/A,,,mnt08vs7a2ssi3,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-BLED-200-10-SE,BARRE LED 10`WARM WHITE SEMI FLEXIBLE,CHANTIER/USINE,1503.0,0,0,120.0,14.35,ARMOIRE DU M. ELECTRIQUE,XX,0,,SEP,46119,,mnt08vs9pwa7ah,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-BLED-200-06-SE,"BARRE LED 6,75"" WARM WHITE SEMI FLEXIBLE",CHANTIER/USINE,1469.0,0,0,60.0,25.1166667,ARMOIRE DU M ELECTRIQUE,XX,0,,SEP,46077,,mnt08vsbwemtpj,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PACKING1,BLOWN STRETCH FILM 18in X 1500'(TAPE TRANSPARENT A EMBALLER),CRATAGE,19.0,0,0,4.0,1.0,CONTAINEUR CHANTIER,XX,0,,ULINE,,,mnt08vsdx8q6n0,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PACKING2,"BANDING FILM 3"" X 1500'(TAPE TRANSPARENT A EMBALLER)",USINE,92.0,0,0,18.0,5.16666667,ETOPL,XX,0,,N/A,,,mnt08vsg1ioxjq,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PASTE18,LOCTITE MARINE GRADE ANTI-SEIZE 207ml,CHANTIER,89.0,0,0,6.0,14.8333333,E6R,XX,0,,N/A,,,mnt08vsij04v5f,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PLASTIC3,CORNER OF TRANSPARENT PLASTIC (11.875),CHANTIER,50.0,0,0,50.0,1.0,E6R,XX,0,,N/A,,,mnt08vskfl930b,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
18-COIP-013-XX-TR,CORNER OF TRANSPARENT PLASTIC (13.135),CHANTIER,985.0,0,0,600.0,1.66166667,E6R,XX,0,,N/A,,,mnt08vsm0t0906,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TAPE4,TAPE BLACK AND YELLOW (DO NOT TRESPASING,USINE,6.0,0,0,1.0,6.0,X,XX,0,,N/A,,,mnt08vsoyi9i6g,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-LUBRICANT1,SOLID STICK CUTTING LUBRICANT COOL CUT,USINE,50.0,0,0,1.0,50.0,ETOPL,XX,0,,N/A,,,mnt08vsqu4hp0z,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PROTECTION7,EAR MUFF/COQUILLES D'OREILLES,USINE,6.0,0,0,1.0,6.0,X,XX,0,,N/A,,,mnt08vssomnmls,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-SCIE/SPARE1,"TURBO RIM FOR SMOOTH CUTS 5"" DIAMOND BLADE",CHANTIER,18.0,0,0,1.0,18.0,ARMOIRE AVEC CLE T3,XX,0,,N/A,,,mnt08vst6d83xa,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL6,ANGLE DIE GRINDER/MEULEUSE,USINE,1.0,0,0,1.0,1.0,ARMOIRE AVEC CLE T3,XX,0,,N/A,,,mnt08vswtn3l2q,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-REVOLUTION /SPARE1,BEARING FLUSH TRIM BIT(FOR TOUPIE),USINE,4.0,0,0,1.0,4.0,X,XX,0,,N/A,,,mnt08vsy5yi6xb,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL7,METAL COMBINATION SAQUARE,USINE,2.0,0,0,1.0,2.0,X,XX,0,,N/A,,,mnt08vt0pvioev,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL8,DEAD BLOW HAMMER(MARTEAU ROUGE),USINE,11.0,0,0,1.0,11.0,ARMOIRE SANS CLE T1,XX,0,,N/A,,,mnt08vt2k9ko8j,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL9,MARTEAU EN PLASTIC ORANGE,USINE,2.0,0,0,1.0,2.0,ARMOIRE SANS CLE T1,XX,0,,N/A,,,mnt08vt4i7bznu,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TAPE5,DUCT TAPE GRIS 48mm,USINE,52.0,0,0,1.0,53.0,E5C,XX,0,,FASTENAL,46104,,mnt08vt7ngz66n,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL10,SNAP-OFF KNIFE/CUTEAU A LAME SECBLE,USINE,2.0,0,0,1.0,2.0,X,XX,0,,N/A,,,mnt08vt9q1p29t,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-LITTLEPIECETOOL1234,FRAISES 7/64,USINE,1.0,0,0,1.0,1.0,DESK,XX,0,,N/A,,,mnt08vtc1ekmbl,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PROTECTION8,EAR PLUGS,USINE,50.0,0,0,1.0,50.0,X,XX,0,,N/A,,,mnt08vte7yoame,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-SECURITY2,CADENAS/PADLOCKS 3KABLU/KEY2126,CHANTIER,20.0,0,0,1.0,20.0,X,XX,0,,N/A,,,mnt08vthduxld3,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PACKING3,"2""HEAVY DUTY TAPE DISPENSER",USINE,6.0,0,0,1.0,6.0,ARMOIRE SANS CLE T1,XX,0,,N/A,,,mnt08vtjfemerb,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TAPE7,PAINTER'S TAPE FROG TAPE,USINE,8.0,0,0,1.0,8.0,E5L,XX,0,,N/A,,,mnt08vtmgxjvnv,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-SCIE/SPARE2,CUT-OFF WHEEL/FREE CUT MEULE A TRANCONNER/DECOLLETAGE,CHANTIER,25.0,0,0,1.0,25.0,ARMOIRE AVEC CLE T2,XX,0,,N/A,,,mnt08vtomguff5,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-SCIE/SPARE3,"ZIP CUT 5"" X 3/64"" X 7/8 125 X 1.2 X 22,23 mm",CHANTIER,6.0,0,0,1.0,6.0,ARMOIRE AVEC CLE T3,XX,0,,N/A,,,mnt08vtr1cwx68,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-SCIE/SPARE4,"METAL CUT-OFF DIAMETER 4 1/2"" THICKNESS 1/16",CHANTIER,1.0,0,0,1.0,1.0,X,XX,0,,N/A,,,mnt08vtte3zpy5,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-SCIE/SPARE5,"BLACKSTONE CUTTING WHEEL 3"" X .040"" X 3/8"" 76 X 1 X 10 mm",CHANTIER,9.0,0,0,1.0,9.0,ARMOIRE AVEC CLE T2,XX,0,,N/A,,,mnt08vtv0xemny,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-LITTLE PIECE7,CAL POUR VITRE,USINE,57.0,0,0,1.0,57.0,ARMOIRE SANS CLE T1,XX,0,,N/A,,,mnt08vtys3041q,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PROTECTION9,HEARING  BAND WITH PLUG,USINE,36.0,0,0,1.0,36.0,X,XX,0,,N/A,,,mnt08vu00er6io,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL11,BENCH CLAMP,USINE,5.0,0,0,1.0,5.0,ARMOIRE SANS CLE T2,XX,0,,N/A,,,mnt08vu2uwp24u,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-PROTECTION /CLEANING10,SAFETY GLASS WIPES,USINE,720.0,0,0,120.0,6.0,X,XX,0,,N/A,46105,,mnt08vu6vzq6kj,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TAPE8,TAPE COLLANT POUR LEDS ROUGE,USINE,4.0,0,0,1.0,4.0,X,XX,0,,N/A,,,mnt08vu9sl20up,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL/SPARE12,"STAPLES T50 1/2"" 12mm POUR AGRAFEUSE JAUNE",USINE,11250.0,0,0,1250.0,9.0,X,XX,0,,Agrafbec,,,mnt08vucyvlyru,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL/SPARE13,LAME A EXACTEAU,USINE,210.0,0,0,1.0,210.0,ARMOIRE SANS CLE T1,XX,0,,N/A,,,mnt08vugkfn0mj,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-AIR/ACCESORY1,BLOW GUN,USINE,2.0,0,0,1.0,2.0,ARMOIRE AVEC CLE T4,XX,0,,N/A,,,mnt08vuieurdaa,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL/SPARE14,"HACKSAW BLADE 12""",USINE,31.0,0,0,10.0,3.1,ARMOIRE SANS CLE T3,XX,0,,N/A,,,mnt08vulm69f2j,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-TOOL/SPARE15,"HACKSAW BLADE 10""",USINE,2.0,0,0,1.0,2.0,ARMOIRE SANS CLE T3,XX,0,,N/A,,,mnt08vuow5w88o,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
LGOIR-AIR/ACCESORY2,2 WAY MANIFOLD ASSEMBLY,USINE,2.0,0,0,1.0,2.0,X,XX,0,,N/A,,,mnt08vuqdbk5pf,0,0,0,Origen Phoenix (movimientos). Inventario alineado con respaldo G-NEEX final. ⚠ Sin fila en CSV G-NEEX: metadatos solo desde Phoenix/respaldo.,[]
